Date,Price,Year,Month,Day
20-03-2023,72.42,2023,3,20
17-03-2023,71.03,2023,3,17
16-03-2023,73.12,2023,3,16
15-03-2023,74.3,2023,3,15
14-03-2023,76.77,2023,3,14
13-03-2023,79.67,2023,3,13
10-03-2023,82.3,2023,3,10
09-03-2023,81,2023,3,9
08-03-2023,82.1,2023,3,8
07-03-2023,83.03,2023,3,7
06-03-2023,85.86,2023,3,6
03-03-2023,85.74,2023,3,3
02-03-2023,84.15,2023,3,2
01-03-2023,83.68,2023,3,1
28-02-2023,83.21,2023,2,28
27-02-2023,81.24,2023,2,27
24-02-2023,82.31,2023,2,24
23-02-2023,82.08,2023,2,23
22-02-2023,79.55,2023,2,22
21-02-2023,82.14,2023,2,21
20-02-2023,82.79,2023,2,20
17-02-2023,81.97,2023,2,17
16-02-2023,83.84,2023,2,16
15-02-2023,84.11,2023,2,15
14-02-2023,84.96,2023,2,14
13-02-2023,85.98,2023,2,13
10-02-2023,85.46,2023,2,10
09-02-2023,83.46,2023,2,9
08-02-2023,84.17,2023,2,8
07-02-2023,82.92,2023,2,7
06-02-2023,80.48,2023,2,6
03-02-2023,78.85,2023,2,3
02-02-2023,80.57,2023,2,2
01-02-2023,81.61,2023,2,1
31-01-2023,83.42,2023,1,31
30-01-2023,84.9,2023,1,30
27-01-2023,85.36,2023,1,27
26-01-2023,86.29,2023,1,26
25-01-2023,85.08,2023,1,25
24-01-2023,85.25,2023,1,24
23-01-2023,87.54,2023,1,23
20-01-2023,86.96,2023,1,20
19-01-2023,85.08,2023,1,19
18-01-2023,83.78,2023,1,18
17-01-2023,84.38,2023,1,17
16-01-2023,82.65,2023,1,16
13-01-2023,83.43,2023,1,13
12-01-2023,82.59,2023,1,12
11-01-2023,81.11,2023,1,11
10-01-2023,78.4,2023,1,10
09-01-2023,77.5,2023,1,9
06-01-2023,76.41,2023,1,6
05-01-2023,76.73,2023,1,5
04-01-2023,75.31,2023,1,4
03-01-2023,80.36,2023,1,3
30-12-2022,82.82,2022,12,30
29-12-2022,80.96,2022,12,29
28-12-2022,81.7,2022,12,28
23-12-2022,82.45,2022,12,23
22-12-2022,79.58,2022,12,22
21-12-2022,80.25,2022,12,21
20-12-2022,79.45,2022,12,20
19-12-2022,81.66,2022,12,19
16-12-2022,80.2,2022,12,16
15-12-2022,82.34,2022,12,15
14-12-2022,83.33,2022,12,14
13-12-2022,80.14,2022,12,13
12-12-2022,78,2022,12,12
09-12-2022,76.37,2022,12,9
08-12-2022,76.02,2022,12,8
07-12-2022,77.11,2022,12,7
06-12-2022,79.92,2022,12,6
05-12-2022,83.36,2022,12,5
02-12-2022,86.54,2022,12,2
01-12-2022,86.28,2022,12,1
30-11-2022,85.61,2022,11,30
29-11-2022,83.22,2022,11,29
28-11-2022,83.5,2022,11,28
25-11-2022,83.4,2022,11,25
24-11-2022,85.59,2022,11,24
23-11-2022,85.9,2022,11,23
22-11-2022,88.65,2022,11,22
21-11-2022,88.44,2022,11,21
18-11-2022,88.93,2022,11,18
17-11-2022,91,2022,11,17
16-11-2022,92.61,2022,11,16
15-11-2022,94.3,2022,11,15
14-11-2022,93.59,2022,11,14
11-11-2022,96.37,2022,11,11
10-11-2022,94.25,2022,11,10
09-11-2022,93.05,2022,11,9
08-11-2022,96.85,2022,11,8
07-11-2022,99.87,2022,11,7
04-11-2022,99.53,2022,11,4
03-11-2022,95.29,2022,11,3
02-11-2022,96.07,2022,11,2
01-11-2022,95.12,2022,11,1
31-10-2022,93.3,2022,10,31
28-10-2022,94.64,2022,10,28
27-10-2022,94.17,2022,10,27
26-10-2022,92.93,2022,10,26
25-10-2022,91.76,2022,10,25
24-10-2022,91.57,2022,10,24
21-10-2022,91.82,2022,10,21
20-10-2022,91.52,2022,10,20
19-10-2022,91.34,2022,10,19
18-10-2022,89.46,2022,10,18
17-10-2022,91.04,2022,10,17
14-10-2022,92.22,2022,10,14
13-10-2022,95.16,2022,10,13
12-10-2022,93.44,2022,10,12
11-10-2022,95.17,2022,10,11
10-10-2022,97.13,2022,10,10
07-10-2022,98.88,2022,10,7
06-10-2022,95.65,2022,10,6
05-10-2022,94.35,2022,10,5
04-10-2022,93.74,2022,10,4
03-10-2022,90.68,2022,10,3
30-09-2022,88.9,2022,9,30
29-09-2022,89.41,2022,9,29
28-09-2022,89.55,2022,9,28
27-09-2022,85.97,2022,9,27
26-09-2022,82.55,2022,9,26
23-09-2022,84.29,2022,9,23
22-09-2022,90.4,2022,9,22
21-09-2022,89.86,2022,9,21
20-09-2022,89.62,2022,9,20
16-09-2022,89.43,2022,9,16
15-09-2022,89.28,2022,9,15
14-09-2022,92.83,2022,9,14
13-09-2022,92.04,2022,9,13
12-09-2022,93.45,2022,9,12
09-09-2022,91.68,2022,9,9
08-09-2022,87.99,2022,9,8
07-09-2022,86.83,2022,9,7
06-09-2022,91.43,2022,9,6
05-09-2022,94.22,2022,9,5
02-09-2022,93.09,2022,9,2
01-09-2022,92.24,2022,9,1
31-08-2022,96.55,2022,8,31
30-08-2022,99.34,2022,8,30
26-08-2022,101.13,2022,8,26
25-08-2022,98.81,2022,8,25
24-08-2022,99.87,2022,8,24
23-08-2022,99.49,2022,8,23
22-08-2022,95.06,2022,8,22
19-08-2022,96.45,2022,8,19
18-08-2022,96.35,2022,8,18
17-08-2022,97.22,2022,8,17
16-08-2022,95.36,2022,8,16
15-08-2022,98.25,2022,8,15
12-08-2022,103.7,2022,8,12
11-08-2022,107.19,2022,8,11
10-08-2022,105.06,2022,8,10
09-08-2022,103.81,2022,8,9
08-08-2022,103.46,2022,8,8
05-08-2022,100.31,2022,8,5
04-08-2022,97.99,2022,8,4
03-08-2022,101.82,2022,8,3
02-08-2022,106.51,2022,8,2
01-08-2022,106.09,2022,8,1
29-07-2022,111.51,2022,7,29
28-07-2022,109.68,2022,7,28
27-07-2022,109.64,2022,7,27
26-07-2022,107.32,2022,7,26
25-07-2022,108.23,2022,7,25
22-07-2022,106.77,2022,7,22
21-07-2022,112.81,2022,7,21
20-07-2022,115.86,2022,7,20
19-07-2022,114.96,2022,7,19
18-07-2022,117.27,2022,7,18
15-07-2022,112.26,2022,7,15
14-07-2022,107.74,2022,7,14
13-07-2022,107.17,2022,7,13
12-07-2022,106.98,2022,7,12
11-07-2022,114.85,2022,7,11
08-07-2022,113.95,2022,7,8
07-07-2022,113.4,2022,7,7
06-07-2022,108.54,2022,7,6
05-07-2022,110.49,2022,7,5
04-07-2022,121.8,2022,7,4
01-07-2022,119.21,2022,7,1
30-06-2022,119.78,2022,6,30
29-06-2022,120.8,2022,6,29
28-06-2022,122.21,2022,6,28
27-06-2022,119.69,2022,6,27
24-06-2022,117.36,2022,6,24
23-06-2022,114.5,2022,6,23
22-06-2022,115.54,2022,6,22
21-06-2022,118.51,2022,6,21
20-06-2022,118.25,2022,6,20
17-06-2022,119.22,2022,6,17
16-06-2022,125.78,2022,6,16
15-06-2022,124.96,2022,6,15
14-06-2022,127.02,2022,6,14
13-06-2022,128.44,2022,6,13
10-06-2022,127.44,2022,6,10
09-06-2022,128.47,2022,6,9
08-06-2022,129.2,2022,6,8
07-06-2022,126.89,2022,6,7
06-06-2022,124.99,2022,6,6
03-06-2022,125.68,2022,6,3
01-06-2022,122.2,2022,6,1
31-05-2022,125.53,2022,5,31
30-05-2022,123.01,2022,5,30
27-05-2022,121.19,2022,5,27
26-05-2022,119.81,2022,5,26
25-05-2022,116.41,2022,5,25
24-05-2022,115.77,2022,5,24
23-05-2022,115.13,2022,5,23
20-05-2022,113.63,2022,5,20
19-05-2022,113.22,2022,5,19
18-05-2022,110.04,2022,5,18
17-05-2022,112.89,2022,5,17
16-05-2022,114.86,2022,5,16
13-05-2022,112.12,2022,5,13
12-05-2022,108.06,2022,5,12
11-05-2022,107.7,2022,5,11
10-05-2022,102.61,2022,5,10
09-05-2022,106.67,2022,5,9
06-05-2022,113.86,2022,5,6
05-05-2022,112.11,2022,5,5
04-05-2022,110.53,2022,5,4
03-05-2022,104.94,2022,5,3
29-04-2022,108.36,2022,4,29
28-04-2022,105.78,2022,4,28
27-04-2022,103.3,2022,4,27
26-04-2022,102.89,2022,4,26
25-04-2022,99.27,2022,4,25
22-04-2022,105.15,2022,4,22
21-04-2022,107.2,2022,4,21
20-04-2022,105.05,2022,4,20
19-04-2022,105.49,2022,4,19
14-04-2022,110.83,2022,4,14
13-04-2022,108.49,2022,4,13
12-04-2022,104.42,2022,4,12
11-04-2022,97.92,2022,4,11
08-04-2022,101.26,2022,4,8
07-04-2022,99.83,2022,4,7
06-04-2022,100.81,2022,4,6
05-04-2022,106.6,2022,4,5
04-04-2022,108.15,2022,4,4
01-04-2022,106.13,2022,4,1
31-03-2022,107.29,2022,3,31
30-03-2022,115.59,2022,3,30
29-03-2022,112.79,2022,3,29
28-03-2022,114.5,2022,3,28
25-03-2022,122.67,2022,3,25
24-03-2022,123.98,2022,3,24
23-03-2022,127.52,2022,3,23
22-03-2022,121.53,2022,3,22
21-03-2022,122.29,2022,3,21
18-03-2022,114.32,2022,3,18
17-03-2022,113.5,2022,3,17
16-03-2022,104.61,2022,3,16
15-03-2022,105.14,2022,3,15
14-03-2022,110.39,2022,3,14
11-03-2022,118.11,2022,3,11
10-03-2022,114.54,2022,3,10
09-03-2022,116.58,2022,3,9
08-03-2022,133.18,2022,3,8
07-03-2022,129.02,2022,3,7
04-03-2022,123.86,2022,3,4
03-03-2022,115.36,2022,3,3
02-03-2022,118.94,2022,3,2
01-03-2022,110.93,2022,3,1
28-02-2022,103.08,2022,2,28
25-02-2022,98.56,2022,2,25
24-02-2022,101.29,2022,2,24
23-02-2022,99.29,2022,2,23
22-02-2022,98.73,2022,2,22
21-02-2022,98.95,2022,2,21
18-02-2022,96.18,2022,2,18
17-02-2022,95.28,2022,2,17
16-02-2022,97.44,2022,2,16
15-02-2022,98.43,2022,2,15
14-02-2022,101.66,2022,2,14
11-02-2022,97.5,2022,2,11
10-02-2022,96.37,2022,2,10
09-02-2022,94.95,2022,2,9
08-02-2022,96.07,2022,2,8
07-02-2022,97.28,2022,2,7
04-02-2022,96.86,2022,2,4
03-02-2022,92.99,2022,2,3
02-02-2022,91.43,2022,2,2
01-02-2022,90.24,2022,2,1
31-01-2022,92.35,2022,1,31
28-01-2022,91.47,2022,1,28
27-01-2022,90.7,2022,1,27
26-01-2022,91.22,2022,1,26
25-01-2022,89.49,2022,1,25
24-01-2022,87.74,2022,1,24
21-01-2022,89.75,2022,1,21
20-01-2022,89.75,2022,1,20
19-01-2022,89.64,2022,1,19
18-01-2022,88.83,2022,1,18
17-01-2022,87.82,2022,1,17
14-01-2022,87.17,2022,1,14
13-01-2022,85.8,2022,1,13
12-01-2022,85.83,2022,1,12
11-01-2022,84.98,2022,1,11
10-01-2022,81.56,2022,1,10
07-01-2022,82.28,2022,1,7
06-01-2022,81.99,2022,1,6
05-01-2022,80.6,2022,1,5
04-01-2022,79.39,2022,1,4
03-01-2022,78.25,2022,1,3
31-12-2021,77.24,2021,12,31
30-12-2021,78.61,2021,12,30
29-12-2021,78.63,2021,12,29
24-12-2021,75.24,2021,12,24
23-12-2021,76.26,2021,12,23
22-12-2021,74.69,2021,12,22
21-12-2021,72.85,2021,12,21
20-12-2021,70.51,2021,12,20
17-12-2021,72.97,2021,12,17
16-12-2021,74.64,2021,12,16
15-12-2021,73.71,2021,12,15
14-12-2021,73.37,2021,12,14
13-12-2021,74.12,2021,12,13
10-12-2021,74.98,2021,12,10
09-12-2021,74.1,2021,12,9
08-12-2021,75.94,2021,12,8
07-12-2021,75.54,2021,12,7
06-12-2021,73.38,2021,12,6
03-12-2021,70.71,2021,12,3
02-12-2021,70.56,2021,12,2
01-12-2021,69.53,2021,12,1
30-11-2021,70.86,2021,11,30
29-11-2021,73.34,2021,11,29
26-11-2021,72.37,2021,11,26
25-11-2021,82.05,2021,11,25
24-11-2021,82.37,2021,11,24
23-11-2021,83.43,2021,11,23
22-11-2021,80.97,2021,11,22
19-11-2021,80.24,2021,11,19
18-11-2021,82.45,2021,11,18
17-11-2021,80.67,2021,11,17
16-11-2021,82.85,2021,11,16
15-11-2021,81.94,2021,11,15
12-11-2021,82.9,2021,11,12
11-11-2021,83.4,2021,11,11
10-11-2021,82.91,2021,11,10
09-11-2021,84.52,2021,11,9
08-11-2021,83.22,2021,11,8
05-11-2021,82.43,2021,11,5
04-11-2021,80.15,2021,11,4
03-11-2021,81.1,2021,11,3
02-11-2021,84.42,2021,11,2
01-11-2021,84.51,2021,11,1
29-10-2021,83.1,2021,10,29
28-10-2021,83.4,2021,10,28
27-10-2021,84.12,2021,10,27
26-10-2021,85.11,2021,10,26
25-10-2021,84.85,2021,10,25
22-10-2021,85.43,2021,10,22
21-10-2021,84.58,2021,10,21
20-10-2021,85.76,2021,10,20
19-10-2021,85.02,2021,10,19
18-10-2021,84.13,2021,10,18
15-10-2021,84.67,2021,10,15
14-10-2021,83.86,2021,10,14
13-10-2021,83.53,2021,10,13
12-10-2021,83.53,2021,10,12
11-10-2021,83.75,2021,10,11
08-10-2021,82.17,2021,10,8
07-10-2021,82.34,2021,10,7
06-10-2021,81.39,2021,10,6
05-10-2021,82.72,2021,10,5
04-10-2021,81.44,2021,10,4
01-10-2021,79.4,2021,10,1
30-09-2021,77.81,2021,9,30
29-09-2021,77.86,2021,9,29
28-09-2021,78.3,2021,9,28
27-09-2021,78.85,2021,9,27
24-09-2021,77.42,2021,9,24
23-09-2021,76.44,2021,9,23
22-09-2021,75.5,2021,9,22
21-09-2021,73.65,2021,9,21
20-09-2021,73.59,2021,9,20
17-09-2021,74.64,2021,9,17
16-09-2021,75.14,2021,9,16
15-09-2021,74.84,2021,9,15
14-09-2021,73.05,2021,9,14
13-09-2021,72.97,2021,9,13
10-09-2021,72.44,2021,9,10
09-09-2021,71.32,2021,9,9
08-09-2021,72.36,2021,9,8
07-09-2021,71.52,2021,9,7
06-09-2021,72.43,2021,9,6
03-09-2021,73.07,2021,9,3
02-09-2021,73.56,2021,9,2
01-09-2021,71.99,2021,9,1
31-08-2021,73.45,2021,8,31
27-08-2021,72.26,2021,8,27
26-08-2021,70.42,2021,8,26
25-08-2021,72.12,2021,8,25
24-08-2021,71.21,2021,8,24
23-08-2021,69.07,2021,8,23
20-08-2021,65.51,2021,8,20
19-08-2021,66.8,2021,8,19
18-08-2021,68.61,2021,8,18
17-08-2021,69.4,2021,8,17
16-08-2021,70.07,2021,8,16
13-08-2021,70.9,2021,8,13
12-08-2021,71.79,2021,8,12
11-08-2021,71.99,2021,8,11
10-08-2021,71.14,2021,8,10
09-08-2021,69.65,2021,8,9
06-08-2021,71.02,2021,8,6
05-08-2021,72.14,2021,8,5
04-08-2021,70.99,2021,8,4
03-08-2021,73.24,2021,8,3
02-08-2021,73.91,2021,8,2
30-07-2021,77.72,2021,7,30
29-07-2021,76.3,2021,7,29
28-07-2021,75.09,2021,7,28
27-07-2021,74.87,2021,7,27
26-07-2021,74.79,2021,7,26
23-07-2021,74.86,2021,7,23
22-07-2021,74.25,2021,7,22
21-07-2021,72.54,2021,7,21
20-07-2021,70.03,2021,7,20
19-07-2021,69.33,2021,7,19
16-07-2021,74.46,2021,7,16
15-07-2021,74.53,2021,7,15
14-07-2021,75.74,2021,7,14
13-07-2021,77.5,2021,7,13
12-07-2021,76.77,2021,7,12
09-07-2021,77.14,2021,7,9
08-07-2021,75.07,2021,7,8
07-07-2021,74.31,2021,7,7
06-07-2021,75.81,2021,7,6
05-07-2021,78.34,2021,7,5
02-07-2021,77.51,2021,7,2
01-07-2021,76.69,2021,7,1
30-06-2021,76.94,2021,6,30
29-06-2021,75.38,2021,6,29
28-06-2021,74.78,2021,6,28
25-06-2021,76.45,2021,6,25
24-06-2021,75.95,2021,6,24
23-06-2021,75.22,2021,6,23
22-06-2021,74.92,2021,6,22
21-06-2021,74.49,2021,6,21
18-06-2021,73.1,2021,6,18
17-06-2021,72.92,2021,6,17
16-06-2021,73.88,2021,6,16
15-06-2021,73.38,2021,6,15
14-06-2021,72.27,2021,6,14
11-06-2021,72.05,2021,6,11
10-06-2021,71.65,2021,6,10
09-06-2021,71.31,2021,6,9
08-06-2021,71.39,2021,6,8
07-06-2021,70.89,2021,6,7
04-06-2021,71.3,2021,6,4
03-06-2021,70.71,2021,6,3
02-06-2021,70.6,2021,6,2
01-06-2021,70.03,2021,6,1
28-05-2021,69.36,2021,5,28
27-05-2021,69.43,2021,5,27
26-05-2021,68.93,2021,5,26
25-05-2021,68.8,2021,5,25
24-05-2021,68.59,2021,5,24
21-05-2021,66.72,2021,5,21
20-05-2021,65.18,2021,5,20
19-05-2021,66.88,2021,5,19
18-05-2021,69.01,2021,5,18
17-05-2021,69.62,2021,5,17
14-05-2021,69.24,2021,5,14
13-05-2021,67.36,2021,5,13
12-05-2021,69.62,2021,5,12
11-05-2021,68.83,2021,5,11
10-05-2021,68.61,2021,5,10
07-05-2021,68.73,2021,5,7
06-05-2021,68.62,2021,5,6
05-05-2021,69.71,2021,5,5
04-05-2021,68.91,2021,5,4
30-04-2021,67.73,2021,4,30
29-04-2021,68.26,2021,4,29
28-04-2021,67.08,2021,4,28
27-04-2021,66.25,2021,4,27
26-04-2021,65.5,2021,4,26
23-04-2021,65.75,2021,4,23
22-04-2021,65.07,2021,4,22
21-04-2021,64.02,2021,4,21
20-04-2021,65.34,2021,4,20
19-04-2021,66.54,2021,4,19
16-04-2021,65.98,2021,4,16
15-04-2021,66.13,2021,4,15
14-04-2021,66.11,2021,4,14
13-04-2021,62.83,2021,4,13
12-04-2021,62.38,2021,4,12
09-04-2021,61.89,2021,4,9
08-04-2021,62.09,2021,4,8
07-04-2021,61.86,2021,4,7
06-04-2021,61.47,2021,4,6
01-04-2021,63.85,2021,4,1
31-03-2021,63.52,2021,3,31
30-03-2021,63.28,2021,3,30
29-03-2021,64.06,2021,3,29
26-03-2021,63.77,2021,3,26
25-03-2021,61.21,2021,3,25
24-03-2021,63.7,2021,3,24
23-03-2021,59.96,2021,3,23
22-03-2021,63.89,2021,3,22
19-03-2021,64,2021,3,19
18-03-2021,62.11,2021,3,18
17-03-2021,67.73,2021,3,17
16-03-2021,67.95,2021,3,16
15-03-2021,68.78,2021,3,15
12-03-2021,68.87,2021,3,12
11-03-2021,69.34,2021,3,11
10-03-2021,67.53,2021,3,10
09-03-2021,67.03,2021,3,9
08-03-2021,68,2021,3,8
05-03-2021,69.95,2021,3,5
04-03-2021,67.32,2021,3,4
03-03-2021,64.7,2021,3,3
02-03-2021,63.17,2021,3,2
01-03-2021,64.56,2021,3,1
26-02-2021,65.86,2021,2,26
25-02-2021,66.69,2021,2,25
24-02-2021,66.85,2021,2,24
23-02-2021,65.16,2021,2,23
22-02-2021,64.73,2021,2,22
19-02-2021,62.84,2021,2,19
18-02-2021,64.09,2021,2,18
17-02-2021,65.02,2021,2,17
16-02-2021,63.96,2021,2,16
15-02-2021,63.58,2021,2,15
12-02-2021,62.47,2021,2,12
11-02-2021,61.09,2021,2,11
10-02-2021,61.17,2021,2,10
09-02-2021,60.74,2021,2,9
08-02-2021,60.17,2021,2,8
05-02-2021,59.48,2021,2,5
04-02-2021,58.98,2021,2,4
03-02-2021,58.61,2021,2,3
02-02-2021,57.62,2021,2,2
01-02-2021,56.42,2021,2,1
29-01-2021,55.25,2021,1,29
28-01-2021,54.87,2021,1,28
27-01-2021,55.07,2021,1,27
26-01-2021,55.26,2021,1,26
25-01-2021,55.44,2021,1,25
22-01-2021,55.22,2021,1,22
21-01-2021,55.68,2021,1,21
20-01-2021,55.66,2021,1,20
19-01-2021,55.38,2021,1,19
18-01-2021,54.21,2021,1,18
15-01-2021,54.8,2021,1,15
14-01-2021,55.76,2021,1,14
13-01-2021,55.52,2021,1,13
12-01-2021,55.98,2021,1,12
11-01-2021,54.84,2021,1,11
08-01-2021,55.51,2021,1,8
07-01-2021,53.7,2021,1,7
06-01-2021,53.8,2021,1,6
05-01-2021,53.16,2021,1,5
04-01-2021,50.37,2021,1,4
31-12-2020,51.22,2020,12,31
30-12-2020,50.74,2020,12,30
29-12-2020,50.44,2020,12,29
28-12-2020,50.88,2020,12,28
24-12-2020,50.88,2020,12,24
23-12-2020,51.05,2020,12,23
22-12-2020,49.88,2020,12,22
21-12-2020,50.61,2020,12,21
18-12-2020,52.17,2020,12,18
17-12-2020,51.2,2020,12,17
16-12-2020,50.83,2020,12,16
15-12-2020,50.77,2020,12,15
14-12-2020,50.27,2020,12,14
11-12-2020,50.01,2020,12,11
10-12-2020,50.33,2020,12,10
09-12-2020,48.81,2020,12,9
08-12-2020,48.84,2020,12,8
07-12-2020,48.63,2020,12,7
04-12-2020,49.1,2020,12,4
03-12-2020,48.37,2020,12,3
02-12-2020,47.8,2020,12,2
01-12-2020,47.03,2020,12,1
30-11-2020,46.84,2020,11,30
27-11-2020,46.88,2020,11,27
26-11-2020,46.32,2020,11,26
25-11-2020,47.3,2020,11,25
24-11-2020,46.63,2020,11,24
23-11-2020,45,2020,11,23
20-11-2020,43.79,2020,11,20
19-11-2020,43.09,2020,11,19
18-11-2020,42.91,2020,11,18
17-11-2020,42.54,2020,11,17
16-11-2020,42.71,2020,11,16
13-11-2020,41.51,2020,11,13
12-11-2020,42.16,2020,11,12
11-11-2020,42.5,2020,11,11
10-11-2020,42.25,2020,11,10
09-11-2020,40.93,2020,11,9
06-11-2020,38.08,2020,11,6
05-11-2020,39.47,2020,11,5
04-11-2020,39.68,2020,11,4
03-11-2020,38.17,2020,11,3
02-11-2020,37.78,2020,11,2
30-10-2020,36.33,2020,10,30
29-10-2020,36.56,2020,10,29
28-10-2020,37.86,2020,10,28
27-10-2020,39.72,2020,10,27
26-10-2020,39.06,2020,10,26
23-10-2020,40.71,2020,10,23
22-10-2020,41.28,2020,10,22
21-10-2020,40.09,2020,10,21
20-10-2020,41.62,2020,10,20
19-10-2020,41.29,2020,10,19
16-10-2020,41.34,2020,10,16
15-10-2020,41.61,2020,10,15
14-10-2020,41.81,2020,10,14
13-10-2020,41.34,2020,10,13
12-10-2020,40.5,2020,10,12
09-10-2020,41.63,2020,10,9
08-10-2020,42,2020,10,8
07-10-2020,40.62,2020,10,7
06-10-2020,41.27,2020,10,6
05-10-2020,39.78,2020,10,5
02-10-2020,38,2020,10,2
01-10-2020,39.75,2020,10,1
30-09-2020,40.3,2020,9,30
29-09-2020,40.33,2020,9,29
28-09-2020,41.59,2020,9,28
25-09-2020,40.91,2020,9,25
24-09-2020,41.24,2020,9,24
23-09-2020,41.09,2020,9,23
22-09-2020,40.84,2020,9,22
21-09-2020,40.37,2020,9,21
18-09-2020,42.16,2020,9,18
17-09-2020,42.35,2020,9,17
16-09-2020,41.23,2020,9,16
15-09-2020,39.54,2020,9,15
14-09-2020,38.57,2020,9,14
11-09-2020,38.8,2020,9,11
10-09-2020,39.27,2020,9,10
09-09-2020,39.98,2020,9,9
08-09-2020,38.53,2020,9,8
07-09-2020,40.67,2020,9,7
04-09-2020,41.1,2020,9,4
03-09-2020,42.72,2020,9,3
02-09-2020,42.7,2020,9,2
01-09-2020,45.72,2020,9,1
28-08-2020,45.22,2020,8,28
27-08-2020,44.84,2020,8,27
26-08-2020,45.79,2020,8,26
25-08-2020,46.01,2020,8,25
24-08-2020,44.43,2020,8,24
21-08-2020,43.94,2020,8,21
20-08-2020,44.56,2020,8,20
19-08-2020,45.21,2020,8,19
18-08-2020,45.34,2020,8,18
17-08-2020,44.91,2020,8,17
14-08-2020,44.86,2020,8,14
13-08-2020,44.87,2020,8,13
12-08-2020,45.09,2020,8,12
11-08-2020,43.68,2020,8,11
10-08-2020,44.19,2020,8,10
07-08-2020,44.07,2020,8,7
06-08-2020,45.04,2020,8,6
05-08-2020,44.92,2020,8,5
04-08-2020,43.99,2020,8,4
03-08-2020,43.76,2020,8,3
31-07-2020,43.13,2020,7,31
30-07-2020,42.98,2020,7,30
29-07-2020,43.51,2020,7,29
28-07-2020,43.11,2020,7,28
27-07-2020,43.39,2020,7,27
24-07-2020,43.29,2020,7,24
23-07-2020,42.96,2020,7,23
22-07-2020,43.98,2020,7,22
21-07-2020,44.31,2020,7,21
20-07-2020,43.3,2020,7,20
17-07-2020,43.53,2020,7,17
16-07-2020,43.71,2020,7,16
15-07-2020,43.96,2020,7,15
14-07-2020,42.97,2020,7,14
13-07-2020,42.85,2020,7,13
10-07-2020,43.27,2020,7,10
09-07-2020,42.35,2020,7,9
08-07-2020,43.67,2020,7,8
07-07-2020,43.28,2020,7,7
06-07-2020,42.73,2020,7,6
03-07-2020,42.92,2020,7,3
02-07-2020,43.19,2020,7,2
01-07-2020,42.18,2020,7,1
30-06-2020,41.64,2020,6,30
29-06-2020,41.58,2020,6,29
26-06-2020,40.97,2020,6,26
25-06-2020,41.18,2020,6,25
24-06-2020,40.4,2020,6,24
23-06-2020,42.72,2020,6,23
22-06-2020,43.2,2020,6,22
19-06-2020,42.33,2020,6,19
18-06-2020,41.75,2020,6,18
17-06-2020,40.47,2020,6,17
16-06-2020,40.75,2020,6,16
15-06-2020,39.44,2020,6,15
12-06-2020,38.54,2020,6,12
11-06-2020,37.76,2020,6,11
10-06-2020,41.18,2020,6,10
09-06-2020,40.45,2020,6,9
08-06-2020,39.66,2020,6,8
05-06-2020,41,2020,6,5
04-06-2020,38.41,2020,6,4
03-06-2020,37.98,2020,6,3
02-06-2020,37.72,2020,6,2
01-06-2020,36.74,2020,6,1
29-05-2020,34.15,2020,5,29
28-05-2020,33.98,2020,5,28
27-05-2020,32.73,2020,5,27
26-05-2020,33.95,2020,5,26
22-05-2020,33.8,2020,5,22
21-05-2020,34.78,2020,5,21
20-05-2020,34.76,2020,5,20
19-05-2020,33.06,2020,5,19
18-05-2020,33.3,2020,5,18
15-05-2020,30.95,2020,5,15
14-05-2020,29.87,2020,5,14
13-05-2020,27.89,2020,5,13
12-05-2020,26.67,2020,5,12
11-05-2020,25.53,2020,5,11
07-05-2020,24.23,2020,5,7
06-05-2020,24.2,2020,5,6
05-05-2020,25.46,2020,5,5
04-05-2020,20.4,2020,5,4
01-05-2020,18.49,2020,5,1
30-04-2020,18.11,2020,4,30
29-04-2020,17.86,2020,4,29
28-04-2020,15.6,2020,4,28
27-04-2020,15.17,2020,4,27
24-04-2020,15.87,2020,4,24
23-04-2020,15.06,2020,4,23
22-04-2020,13.77,2020,4,22
21-04-2020,9.12,2020,4,21
20-04-2020,17.36,2020,4,20
17-04-2020,19.75,2020,4,17
16-04-2020,18.69,2020,4,16
15-04-2020,19.8,2020,4,15
14-04-2020,21.74,2020,4,14
09-04-2020,20.23,2020,4,9
08-04-2020,25.22,2020,4,8
07-04-2020,22.1,2020,4,7
06-04-2020,22.58,2020,4,6
03-04-2020,24.33,2020,4,3
02-04-2020,20.24,2020,4,2
01-04-2020,14.97,2020,4,1
31-03-2020,14.85,2020,3,31
30-03-2020,19.19,2020,3,30
27-03-2020,22.39,2020,3,27
26-03-2020,23.55,2020,3,26
25-03-2020,25.62,2020,3,25
24-03-2020,24.5,2020,3,24
23-03-2020,23.75,2020,3,23
20-03-2020,25.55,2020,3,20
19-03-2020,23.98,2020,3,19
18-03-2020,22.79,2020,3,18
17-03-2020,27.97,2020,3,17
16-03-2020,27.98,2020,3,16
13-03-2020,32.25,2020,3,13
12-03-2020,31.02,2020,3,12
11-03-2020,34.45,2020,3,11
10-03-2020,35.57,2020,3,10
09-03-2020,35.33,2020,3,9
06-03-2020,45.6,2020,3,6
05-03-2020,51.29,2020,3,5
04-03-2020,51.86,2020,3,4
03-03-2020,52.24,2020,3,3
02-03-2020,52.52,2020,3,2
28-02-2020,51.31,2020,2,28
27-02-2020,52.19,2020,2,27
26-02-2020,54.96,2020,2,26
25-02-2020,55.29,2020,2,25
